Longitude,Latitude,MODE
144.59663,-37.88696,METRO BUS
144.60111,-37.88631,METRO BUS
144.6018,-37.88567,METRO BUS
145.17547,-37.96535,METRO BUS
144.99026,-37.54495,METRO BUS
144.99628,-37.5408,METRO BUS
144.99119,-37.54429,METRO BUS
144.96336,-37.53103,METRO BUS
144.96359,-37.53051,METRO BUS
144.95915,-37.5268,METRO BUS
145.17785,-37.96562,METRO BUS
144.95712,-37.52596,METRO BUS
144.95421,-37.52007,METRO BUS
144.95812,-37.52131,METRO BUS
144.95815,-37.52155,METRO BUS
144.95963,-37.51792,METRO BUS
144.9595,-37.51775,METRO BUS
144.9566,-37.51708,METRO BUS
144.96929,-37.54192,METRO BUS
145.183,-37.96624,METRO BUS
144.96298,-37.53476,METRO BUS
144.96273,-37.5338,METRO BUS
144.96392,-37.52832,METRO BUS
144.96311,-37.52747,METRO BUS
144.95433,-37.5187,METRO BUS
144.95417,-37.51872,METRO BUS
144.95654,-37.51726,METRO BUS
145.186,-37.96657,METRO BUS
145.18907,-37.96695,METRO BUS
145.1926,-37.96719,METRO BUS
145.20132,-37.96847,METRO BUS
144.94908,-37.80082,METRO BUS
144.94679,-37.80068,METRO BUS
145.20436,-37.96883,METRO BUS
145.20755,-37.96921,METRO BUS
145.21186,-37.96971,METRO BUS
145.21468,-37.97005,METRO BUS
144.47832,-38.01871,METRO BUS
144.47313,-38.02638,METRO BUS
144.41337,-38.02831,METRO BUS
144.4132,-38.02826,METRO BUS
145.1672,-37.81203,METRO BUS
145.20881,-37.99818,METRO BUS
145.21036,-37.99899,METRO BUS
145.2138,-37.99938,METRO BUS
145.2175,-37.99984,METRO BUS
145.21738,-38.00321,METRO BUS
145.21662,-38.00742,METRO BUS
145.21423,-38.01938,METRO BUS
145.21346,-38.02316,METRO BUS
145.21293,-38.0259,METRO BUS
145.21194,-38.03088,METRO BUS
145.21115,-38.03499,METRO BUS
145.21039,-38.03877,METRO BUS
145.27321,-37.97374,METRO BUS
145.27111,-37.97553,METRO BUS
145.15985,-38.11294,METRO BUS
145.16497,-38.10696,METRO BUS
145.16801,-38.10477,METRO BUS
145.16974,-38.10269,METRO BUS
145.17286,-38.09891,METRO BUS
145.17625,-38.09474,METRO BUS
145.17902,-38.0913,METRO BUS
145.18111,-38.08843,METRO BUS
145.18342,-38.08554,METRO BUS
145.1928,-38.07425,METRO BUS
145.20018,-38.06524,METRO BUS
145.18136,-37.88737,METRO BUS
145.20524,-38.05906,METRO BUS
145.20946,-38.04343,METRO BUS
145.27041,-37.97758,METRO BUS
144.59249,-37.6592,METRO BUS
145.26729,-37.98193,METRO BUS
145.05016,-37.72832,METRO BUS
144.59252,-37.66064,METRO BUS
144.59273,-37.66244,METRO BUS
145.16059,-38.11934,METRO BUS
145.16229,-38.12246,METRO BUS
145.16222,-38.12381,METRO BUS
145.15928,-38.12429,METRO BUS
145.15581,-38.12425,METRO BUS
145.15312,-38.12328,METRO BUS
145.15086,-38.1242,METRO BUS
145.14784,-38.12378,METRO BUS
145.0297,-37.80187,METRO BUS
145.14559,-38.12352,METRO BUS
145.14396,-38.12224,METRO BUS
145.14145,-38.1233,METRO BUS
145.13978,-38.12444,METRO BUS
145.13715,-38.12632,METRO BUS
145.13485,-38.12777,METRO BUS
145.13084,-38.13132,METRO BUS
145.1301,-38.13301,METRO BUS
145.12878,-38.13605,METRO BUS
145.05287,-37.73742,METRO BUS
144.41358,-38.03585,METRO BUS
144.41477,-38.03763,METRO BUS
144.41452,-38.03751,METRO BUS
144.41346,-38.0359,METRO BUS
144.41241,-38.03254,METRO BUS
144.41375,-38.02505,METRO BUS
144.41387,-38.02518,METRO BUS
144.41246,-38.03306,METRO BUS
144.4144,-38.02252,METRO BUS
144.40983,-38.0222,METRO BUS
144.40582,-38.02013,METRO BUS
144.40511,-38.01898,METRO BUS
144.3999,-38.02104,METRO BUS
144.398,-38.0223,METRO BUS
144.39618,-38.02444,METRO BUS
144.39494,-38.03113,METRO BUS
144.39464,-38.03274,METRO BUS
144.39351,-38.03905,METRO BUS
144.39223,-38.04615,METRO BUS
144.39337,-38.03889,METRO BUS
144.39455,-38.0325,METRO BUS
145.15283,-38.12063,METRO BUS
144.39486,-38.03084,METRO BUS
144.39574,-38.02611,METRO BUS
144.39614,-38.02383,METRO BUS
144.39479,-38.02139,METRO BUS
144.39304,-38.01953,METRO BUS
144.39087,-38.01728,METRO BUS
144.38813,-38.01509,METRO BUS
144.38533,-38.01851,METRO BUS
145.15575,-38.11881,METRO BUS
144.38447,-38.02144,METRO BUS
144.3976,-38.02225,METRO BUS
144.40038,-38.02058,METRO BUS
144.40509,-38.01871,METRO BUS
144.40604,-38.02023,METRO BUS
144.40922,-38.02304,METRO BUS
145.15814,-38.1179,METRO BUS
144.3842,-38.02139,METRO BUS
144.38506,-38.01855,METRO BUS
144.38814,-38.01494,METRO BUS
144.39106,-38.01715,METRO BUS
144.39317,-38.01953,METRO BUS
144.39482,-38.02127,METRO BUS
145.15737,-38.11589,METRO BUS
144.39587,-38.02603,METRO BUS
144.35897,-38.06731,METRO BUS
144.35904,-38.06964,METRO BUS
144.35591,-38.07389,METRO BUS
144.35391,-38.07365,METRO BUS
144.35097,-38.0733,METRO BUS
144.34831,-38.07371,METRO BUS
144.34757,-38.0776,METRO BUS
144.3472,-38.07948,METRO BUS
144.34689,-38.08109,METRO BUS
145.15603,-38.11445,METRO BUS
144.3487,-38.08377,METRO BUS
144.3482,-38.08639,METRO BUS
144.3478,-38.08854,METRO BUS
144.34729,-38.09115,METRO BUS
144.34664,-38.09442,METRO BUS
144.34565,-38.09948,METRO BUS
144.34448,-38.10564,METRO BUS
144.34326,-38.1119,METRO BUS
144.34254,-38.11564,METRO BUS
144.34145,-38.12121,METRO BUS
144.34079,-38.12449,METRO BUS
144.33858,-38.12964,METRO BUS
144.33787,-38.13332,METRO BUS
144.33744,-38.13559,METRO BUS
144.3368,-38.13901,METRO BUS
145.04611,-37.73409,METRO BUS
145.16958,-38.11323,METRO BUS
144.33677,-38.13836,METRO BUS
144.33737,-38.13514,METRO BUS
145.17274,-38.1119,METRO BUS
144.33767,-38.13369,METRO BUS
144.33802,-38.13177,METRO BUS
144.33859,-38.12888,METRO BUS
144.34225,-38.11636,METRO BUS
144.34311,-38.11194,METRO BUS
145.17493,-38.11115,METRO BUS
144.34363,-38.1093,METRO BUS
144.34423,-38.10616,METRO BUS
144.34558,-38.09909,METRO BUS
144.3465,-38.09444,METRO BUS
144.34714,-38.09118,METRO BUS
144.34762,-38.08873,METRO BUS
144.34807,-38.08638,METRO BUS
144.34854,-38.08393,METRO BUS
144.34676,-38.08109,METRO BUS
145.17863,-38.10955,METRO BUS
144.34706,-38.07951,METRO BUS
144.3474,-38.07789,METRO BUS
144.3481,-38.07417,METRO BUS
144.35094,-38.07319,METRO BUS
144.35357,-38.0735,METRO BUS
144.35842,-38.06958,METRO BUS
144.35838,-38.06751,METRO BUS
145.1798,-38.10791,METRO BUS
144.37093,-38.07349,METRO BUS
144.37209,-38.06817,METRO BUS
144.3741,-38.06841,METRO BUS
145.1809,-38.10555,METRO BUS
144.37325,-38.06506,METRO BUS
144.37022,-38.06549,METRO BUS
144.36779,-38.0657,METRO BUS
145.1819,-38.10411,METRO BUS
144.35658,-38.07624,METRO BUS
144.35852,-38.07919,METRO BUS
144.3584,-38.08097,METRO BUS
144.35848,-38.08473,METRO BUS
144.35761,-38.08746,METRO BUS
144.35695,-38.09085,METRO BUS
144.35652,-38.09307,METRO BUS
144.35624,-38.09448,METRO BUS
144.3558,-38.09678,METRO BUS
144.59372,-37.66559,METRO BUS
144.35525,-38.09966,METRO BUS
144.35364,-38.10791,METRO BUS
144.35451,-38.11588,METRO BUS
144.35351,-38.12087,METRO BUS
144.35319,-38.12245,METRO BUS
144.35262,-38.12528,METRO BUS
144.35183,-38.12883,METRO BUS
144.35155,-38.1302,METRO BUS
144.35196,-38.13229,METRO BUS
144.59576,-37.66614,METRO BUS
144.3551,-38.13267,METRO BUS
144.35514,-38.13505,METRO BUS
144.3546,-38.1381,METRO BUS
144.35562,-38.14109,METRO BUS
144.35658,-38.14341,METRO BUS
144.35762,-38.09541,METRO BUS
144.3615,-38.09586,METRO BUS
144.36358,-38.09607,METRO BUS
144.59855,-37.66654,METRO BUS
144.36491,-38.09895,METRO BUS
144.36767,-38.09978,METRO BUS
144.37173,-38.09958,METRO BUS
144.37202,-38.09811,METRO BUS
144.36739,-38.08593,METRO BUS
144.36707,-38.08744,METRO BUS
144.3668,-38.08895,METRO BUS
144.36602,-38.09289,METRO BUS
144.36389,-38.09623,METRO BUS
144.36141,-38.09597,METRO BUS
144.35661,-38.09543,METRO BUS
144.35556,-38.14161,METRO BUS
144.35438,-38.13783,METRO BUS
144.35492,-38.13504,METRO BUS
144.35488,-38.13274,METRO BUS
144.34803,-38.13193,METRO BUS
144.35228,-38.13295,METRO BUS
145.2653,-37.98735,METRO BUS
144.35246,-38.1227,METRO BUS
144.35319,-38.1199,METRO BUS
144.35424,-38.11566,METRO BUS
144.35295,-38.10874,METRO BUS
144.35336,-38.1065,METRO BUS
144.35435,-38.10194,METRO BUS
144.35475,-38.09961,METRO BUS
144.35564,-38.09443,METRO BUS
144.3561,-38.09234,METRO BUS
145.26109,-37.98772,METRO BUS
144.35662,-38.08943,METRO BUS
144.357,-38.08743,METRO BUS
144.35754,-38.08518,METRO BUS
144.35819,-38.08156,METRO BUS
144.35828,-38.07916,METRO BUS
144.35209,-38.14435,METRO BUS
144.3502,-38.14409,METRO BUS
144.34674,-38.14297,METRO BUS
144.34446,-38.14269,METRO BUS
144.3423,-38.14243,METRO BUS
145.25863,-37.98794,METRO BUS
144.33962,-38.14207,METRO BUS
144.33661,-38.14174,METRO BUS
144.33338,-38.1414,METRO BUS
144.33015,-38.14107,METRO BUS
144.32724,-38.14066,METRO BUS
144.32455,-38.14027,METRO BUS
144.32187,-38.13988,METRO BUS
144.31831,-38.13866,METRO BUS
144.3186,-38.13698,METRO BUS
144.3191,-38.13414,METRO BUS
145.25641,-37.98762,METRO BUS
144.3195,-38.13173,METRO BUS
144.32,-38.12897,METRO BUS
144.32083,-38.12468,METRO BUS
144.32108,-38.1233,METRO BUS
144.32143,-38.12068,METRO BUS
144.32171,-38.11901,METRO BUS
144.32269,-38.11746,METRO BUS
144.32455,-38.11773,METRO BUS
144.3318,-38.11866,METRO BUS
145.25605,-37.986,METRO BUS
144.32874,-38.11868,METRO BUS
144.32802,-38.12229,METRO BUS
144.32729,-38.12659,METRO BUS
144.32696,-38.12845,METRO BUS
144.32883,-38.12939,METRO BUS
144.33186,-38.13041,METRO BUS
144.33138,-38.13299,METRO BUS
144.33112,-38.13431,METRO BUS
145.25522,-37.98321,METRO BUS
144.3306,-38.13695,METRO BUS
144.33016,-38.13922,METRO BUS
144.33052,-38.14099,METRO BUS
144.33282,-38.14122,METRO BUS
144.33576,-38.14153,METRO BUS
144.33934,-38.14196,METRO BUS
144.34228,-38.14233,METRO BUS
144.34422,-38.14258,METRO BUS
144.34784,-38.14339,METRO BUS
144.35039,-38.14401,METRO BUS
145.25704,-37.9792,METRO BUS
144.35253,-38.14428,METRO BUS
144.33001,-38.13947,METRO BUS
144.3303,-38.13802,METRO BUS
144.33092,-38.13483,METRO BUS
144.33135,-38.13253,METRO BUS
144.32926,-38.12955,METRO BUS
144.32714,-38.12679,METRO BUS
144.32759,-38.1242,METRO BUS
144.32792,-38.12209,METRO BUS
144.32858,-38.11888,METRO BUS
145.25815,-37.97611,METRO BUS
144.32481,-38.11782,METRO BUS
144.3228,-38.11757,METRO BUS
144.32172,-38.11938,METRO BUS
144.32119,-38.12317,METRO BUS
144.32086,-38.12501,METRO BUS
144.32026,-38.12798,METRO BUS
144.31963,-38.13184,METRO BUS
144.31927,-38.13397,METRO BUS
144.31872,-38.13692,METRO BUS
144.32016,-38.13951,METRO BUS
145.25288,-37.97439,METRO BUS
144.32196,-38.13978,METRO BUS
144.32415,-38.14011,METRO BUS
144.32709,-38.14054,METRO BUS
144.33159,-38.1311,METRO BUS
144.38915,-38.1825,METRO BUS
145.04358,-37.73884,METRO BUS
145.24546,-37.97348,METRO BUS
144.35511,-38.14528,METRO BUS
145.27392,-37.9678,METRO BUS
144.37591,-38.15615,METRO BUS
144.37862,-38.15689,METRO BUS
144.3811,-38.15758,METRO BUS
145.17005,-37.81235,METRO BUS
144.38366,-38.1583,METRO BUS
144.38591,-38.15895,METRO BUS
144.38629,-38.15981,METRO BUS
145.26795,-37.96835,METRO BUS
144.39941,-38.16601,METRO BUS
144.39038,-38.16113,METRO BUS
144.38813,-38.16085,METRO BUS
145.26727,-37.96966,METRO BUS
144.38585,-38.15916,METRO BUS
144.38359,-38.15848,METRO BUS
144.38162,-38.15795,METRO BUS
144.37909,-38.15724,METRO BUS
144.37588,-38.15631,METRO BUS
144.3739,-38.1552,METRO BUS
144.37455,-38.15384,METRO BUS
144.61393,-38.28853,METRO BUS
144.61448,-38.28467,METRO BUS
144.61586,-38.27991,METRO BUS
144.61887,-38.27469,METRO BUS
144.6264,-38.2721,METRO BUS
144.63198,-38.27147,METRO BUS
144.64634,-38.26997,METRO BUS
144.65134,-38.27084,METRO BUS
144.66101,-38.26738,METRO BUS
144.6613,-38.26742,METRO BUS
144.65672,-38.27021,METRO BUS
144.65447,-38.26942,METRO BUS
144.6508,-38.27084,METRO BUS
144.62612,-38.27231,METRO BUS
144.62209,-38.27286,METRO BUS
144.6185,-38.27551,METRO BUS
144.61558,-38.28083,METRO BUS
144.61456,-38.28627,METRO BUS
144.61142,-38.2895,METRO BUS
144.6068,-38.28815,METRO BUS
144.60484,-38.28301,METRO BUS
144.60734,-38.28,METRO BUS
144.60962,-38.27728,METRO BUS
144.61238,-38.27396,METRO BUS
145.25993,-37.973,METRO BUS
144.613,-38.2734,METRO BUS
144.35698,-38.1484,METRO BUS
145.25399,-37.98009,METRO BUS
144.35566,-38.14501,METRO BUS
144.34816,-38.141,METRO BUS
144.34852,-38.13919,METRO BUS
144.34882,-38.1375,METRO BUS
144.34925,-38.13562,METRO BUS
144.34975,-38.1326,METRO BUS
144.34622,-38.13174,METRO BUS
144.34204,-38.13033,METRO BUS
144.3399,-38.12767,METRO BUS
145.25036,-37.98094,METRO BUS
144.33805,-38.12559,METRO BUS
144.3364,-38.12357,METRO BUS
144.33363,-38.12014,METRO BUS
144.33307,-38.11838,METRO BUS
144.33437,-38.11773,METRO BUS
144.33627,-38.11619,METRO BUS
144.33691,-38.11309,METRO BUS
144.33738,-38.11051,METRO BUS
144.33411,-38.10975,METRO BUS
145.2474,-37.98087,METRO BUS
144.33232,-38.10953,METRO BUS
144.33192,-38.10825,METRO BUS
144.33264,-38.10466,METRO BUS
144.33317,-38.10193,METRO BUS
144.33371,-38.09908,METRO BUS
144.33104,-38.09829,METRO BUS
144.32862,-38.09802,METRO BUS
144.32657,-38.09776,METRO BUS
144.32384,-38.09744,METRO BUS
144.32318,-38.09961,METRO BUS
145.24554,-37.98131,METRO BUS
144.32247,-38.1031,METRO BUS
144.32212,-38.10555,METRO BUS
144.32228,-38.10335,METRO BUS
144.32306,-38.0995,METRO BUS
144.32413,-38.09727,METRO BUS
144.32604,-38.09752,METRO BUS
144.32865,-38.09782,METRO BUS
144.33108,-38.09809,METRO BUS
144.33408,-38.09728,METRO BUS
144.33441,-38.09546,METRO BUS
145.24393,-37.97827,METRO BUS
144.33555,-38.08939,METRO BUS
144.33734,-38.08048,METRO BUS
144.33788,-38.07764,METRO BUS
145.24282,-37.97626,METRO BUS
144.3439,-38.07176,METRO BUS
144.34461,-38.06901,METRO BUS
144.34797,-38.06812,METRO BUS
144.34862,-38.06624,METRO BUS
144.34967,-38.0667,METRO BUS
144.34902,-38.07009,METRO BUS
144.34865,-38.07199,METRO BUS
144.34861,-38.07158,METRO BUS
144.34892,-38.06994,METRO BUS
144.34955,-38.06669,METRO BUS
144.34862,-38.06685,METRO BUS
144.34707,-38.06846,METRO BUS
144.34447,-38.06971,METRO BUS
144.34402,-38.07206,METRO BUS
145.16233,-37.89876,METRO BUS
144.33798,-38.07784,METRO BUS
144.33741,-38.08088,METRO BUS
144.33579,-38.08901,METRO BUS
144.33435,-38.09656,METRO BUS
144.33385,-38.09906,METRO BUS
144.33333,-38.10181,METRO BUS
144.33281,-38.10447,METRO BUS
145.16296,-37.89553,METRO BUS
144.33234,-38.10696,METRO BUS
144.33207,-38.10838,METRO BUS
144.33239,-38.10944,METRO BUS
144.33424,-38.10965,METRO BUS
144.33748,-38.11047,METRO BUS
144.33706,-38.11279,METRO BUS
144.33648,-38.11568,METRO BUS
144.33468,-38.11766,METRO BUS
144.33285,-38.11879,METRO BUS
144.33428,-38.12057,METRO BUS
145.16335,-37.89306,METRO BUS
144.33649,-38.12329,METRO BUS
144.34011,-38.12755,METRO BUS
144.34221,-38.13013,METRO BUS
144.3453,-38.13141,METRO BUS
144.34995,-38.13253,METRO BUS
144.3477,-38.1317,METRO BUS
144.3495,-38.13486,METRO BUS
144.34921,-38.13644,METRO BUS
144.34864,-38.13934,METRO BUS
145.16379,-37.8902,METRO BUS
144.36335,-38.15023,METRO BUS
144.36612,-38.15102,METRO BUS
144.36898,-38.15276,METRO BUS
144.37183,-38.15513,METRO BUS
144.37409,-38.15749,METRO BUS
144.37658,-38.16013,METRO BUS
144.37792,-38.16156,METRO BUS
144.38096,-38.16476,METRO BUS
144.3836,-38.16755,METRO BUS
145.04238,-37.7437,METRO BUS
145.16438,-37.88686,METRO BUS
144.38822,-38.16954,METRO BUS
144.39207,-38.1706,METRO BUS
144.39511,-38.17142,METRO BUS
144.39833,-38.17233,METRO BUS
144.399,-38.17276,METRO BUS
144.39416,-38.17142,METRO BUS
145.16465,-37.88532,METRO BUS
144.39087,-38.17051,METRO BUS
144.38737,-38.16954,METRO BUS
144.38423,-38.16856,METRO BUS
144.38228,-38.16666,METRO BUS
144.38079,-38.16487,METRO BUS
144.37849,-38.16248,METRO BUS
144.37669,-38.16058,METRO BUS
144.37406,-38.15782,METRO BUS
144.37187,-38.15551,METRO BUS
144.36981,-38.15372,METRO BUS
145.16521,-37.88224,METRO BUS
144.36542,-38.15108,METRO BUS
144.36348,-38.15048,METRO BUS
144.35508,-38.1481,METRO BUS
144.35006,-38.14718,METRO BUS
144.34789,-38.14694,METRO BUS
144.34685,-38.14864,METRO BUS
144.34661,-38.15004,METRO BUS
144.34577,-38.15438,METRO BUS
144.34528,-38.15703,METRO BUS
144.34486,-38.15923,METRO BUS
144.34105,-38.15921,METRO BUS
144.33851,-38.15891,METRO BUS
144.33681,-38.15871,METRO BUS
144.33452,-38.15844,METRO BUS
144.33247,-38.15821,METRO BUS
144.32695,-38.15753,METRO BUS
144.32314,-38.15706,METRO BUS
144.3225,-38.15566,METRO BUS
144.32455,-38.15479,METRO BUS
144.32791,-38.15467,METRO BUS
145.16355,-37.9053,METRO BUS
144.33167,-38.15513,METRO BUS
144.33396,-38.15295,METRO BUS
144.33438,-38.15082,METRO BUS
144.335,-38.14749,METRO BUS
144.33528,-38.14602,METRO BUS
144.33237,-38.14505,METRO BUS
144.32906,-38.1441,METRO BUS
145.16381,-37.90927,METRO BUS
144.33199,-38.14488,METRO BUS
144.34769,-38.14679,METRO BUS
144.35023,-38.14707,METRO BUS
144.33549,-38.14578,METRO BUS
144.33482,-38.14928,METRO BUS
144.33408,-38.15326,METRO BUS
144.33159,-38.15521,METRO BUS
145.16611,-37.9118,METRO BUS
144.32888,-38.1549,METRO BUS
144.32478,-38.15481,METRO BUS
144.32253,-38.15574,METRO BUS
144.32297,-38.15695,METRO BUS
144.327,-38.15744,METRO BUS
144.33257,-38.15811,METRO BUS
144.33535,-38.15843,METRO BUS
144.3372,-38.15864,METRO BUS
144.33899,-38.15886,METRO BUS
144.34238,-38.15925,METRO BUS
145.16829,-37.91395,METRO BUS
144.34483,-38.15874,METRO BUS
144.3452,-38.15685,METRO BUS
144.34567,-38.15435,METRO BUS
144.34627,-38.15088,METRO BUS
144.34666,-38.14891,METRO BUS
144.36338,-38.15489,METRO BUS
145.17087,-37.91649,METRO BUS
144.36536,-38.15601,METRO BUS
144.36539,-38.15773,METRO BUS
144.36674,-38.15819,METRO BUS
144.36909,-38.15886,METRO BUS
144.36899,-38.16043,METRO BUS
144.36826,-38.16203,METRO BUS
144.37046,-38.16279,METRO BUS
144.37251,-38.16339,METRO BUS
144.37386,-38.16491,METRO BUS
144.3746,-38.16616,METRO BUS
145.17304,-37.91816,METRO BUS
144.37539,-38.16754,METRO BUS
144.37705,-38.17052,METRO BUS
144.37857,-38.17333,METRO BUS
144.37932,-38.17469,METRO BUS
144.38082,-38.1774,METRO BUS
145.04198,-37.74581,METRO BUS
145.17651,-37.91728,METRO BUS
144.3673,-38.18049,METRO BUS
144.36877,-38.18572,METRO BUS
144.37294,-38.18585,METRO BUS
144.37637,-38.18597,METRO BUS
144.38004,-38.18609,METRO BUS
144.38127,-38.18548,METRO BUS
144.38876,-38.18463,METRO BUS
144.38767,-38.18099,METRO BUS
144.38312,-38.18044,METRO BUS
144.38275,-38.1776,METRO BUS
144.38309,-38.1756,METRO BUS
144.38366,-38.17274,METRO BUS
144.38386,-38.17257,METRO BUS
144.38351,-38.17462,METRO BUS
144.38304,-38.17713,METRO BUS
144.38256,-38.17985,METRO BUS
144.38367,-38.18038,METRO BUS
144.38747,-38.18085,METRO BUS
144.39623,-38.18189,METRO BUS
144.40013,-38.18236,METRO BUS
144.39098,-38.17577,METRO BUS
144.39269,-38.17654,METRO BUS
144.39485,-38.17726,METRO BUS
144.39784,-38.17471,METRO BUS
145.19519,-37.92386,METRO BUS
144.40076,-38.18344,METRO BUS
144.40035,-38.1857,METRO BUS
144.39738,-38.18585,METRO BUS
144.39513,-38.18677,METRO BUS
144.39311,-38.18834,METRO BUS
144.39329,-38.18962,METRO BUS
144.39308,-38.19232,METRO BUS
145.19449,-37.92739,METRO BUS
144.39162,-38.195,METRO BUS
144.38937,-38.19612,METRO BUS
144.38705,-38.19393,METRO BUS
144.38768,-38.19052,METRO BUS
144.38827,-38.18735,METRO BUS
144.38189,-38.18218,METRO BUS
144.38055,-38.17719,METRO BUS
144.37875,-38.17391,METRO BUS
144.37693,-38.17068,METRO BUS
144.37579,-38.16851,METRO BUS
145.19408,-37.92952,METRO BUS
144.37429,-38.16584,METRO BUS
144.37248,-38.16348,METRO BUS
144.36828,-38.16231,METRO BUS
144.36902,-38.15976,METRO BUS
144.36726,-38.15855,METRO BUS
144.36485,-38.15786,METRO BUS
144.36522,-38.15588,METRO BUS
144.3631,-38.15504,METRO BUS
145.19318,-37.9334,METRO BUS
144.35857,-38.15226,METRO BUS
144.35722,-38.1552,METRO BUS
144.35524,-38.15947,METRO BUS
144.35458,-38.16102,METRO BUS
144.35341,-38.16352,METRO BUS
144.34825,-38.17007,METRO BUS
144.34586,-38.17109,METRO BUS
144.34126,-38.1705,METRO BUS
144.33906,-38.17024,METRO BUS
144.33645,-38.16992,METRO BUS
144.33561,-38.17305,METRO BUS
144.33469,-38.1745,METRO BUS
144.33128,-38.1741,METRO BUS
144.32734,-38.17364,METRO BUS
144.3232,-38.17313,METRO BUS
144.3193,-38.17266,METRO BUS
145.19297,-37.93779,METRO BUS
144.31255,-38.17184,METRO BUS
144.30932,-38.17106,METRO BUS
144.31069,-38.1667,METRO BUS
144.3129,-38.167,METRO BUS
144.31709,-38.1675,METRO BUS
144.31901,-38.16773,METRO BUS
145.19886,-37.93816,METRO BUS
144.31786,-38.17583,METRO BUS
144.31712,-38.17963,METRO BUS
144.31136,-38.18047,METRO BUS
144.31104,-38.18214,METRO BUS
144.31035,-38.18586,METRO BUS
144.3061,-38.19141,METRO BUS
145.21021,-37.96725,METRO BUS
144.30506,-38.19606,METRO BUS
144.30015,-38.19853,METRO BUS
144.30575,-38.19163,METRO BUS
144.31042,-38.18482,METRO BUS
144.31093,-38.18216,METRO BUS
144.31124,-38.18047,METRO BUS
145.21127,-37.96903,METRO BUS
144.31723,-38.17868,METRO BUS
144.31781,-38.17551,METRO BUS
144.31897,-38.16782,METRO BUS
144.31701,-38.16759,METRO BUS
144.31473,-38.16732,METRO BUS
144.31069,-38.16682,METRO BUS
144.31004,-38.17141,METRO BUS
144.31263,-38.17173,METRO BUS
145.21077,-37.9714,METRO BUS
144.31927,-38.17252,METRO BUS
144.3227,-38.17295,METRO BUS
144.32711,-38.17349,METRO BUS
144.33137,-38.17401,METRO BUS
144.33482,-38.17443,METRO BUS
144.33559,-38.17273,METRO BUS
144.33609,-38.17021,METRO BUS
144.33842,-38.17002,METRO BUS
145.21027,-37.97408,METRO BUS
144.34309,-38.1706,METRO BUS
144.34645,-38.17104,METRO BUS
144.34962,-38.16849,METRO BUS
144.35349,-38.16281,METRO BUS
144.35458,-38.16038,METRO BUS
144.35615,-38.15696,METRO BUS
144.35792,-38.15308,METRO BUS
144.34486,-38.1731,METRO BUS
145.20974,-37.97677,METRO BUS
144.34271,-38.17517,METRO BUS
144.34126,-38.1765,METRO BUS
144.33886,-38.17877,METRO BUS
144.33751,-38.18003,METRO BUS
144.33283,-38.18469,METRO BUS
144.33024,-38.18708,METRO BUS
144.31581,-38.18717,METRO BUS
144.31727,-38.1885,METRO BUS
144.32023,-38.18884,METRO BUS
144.31868,-38.19374,METRO BUS
144.32005,-38.19791,METRO BUS
144.32745,-38.20128,METRO BUS
144.331,-38.20179,METRO BUS
144.34087,-38.20246,METRO BUS
144.32619,-38.20114,METRO BUS
144.32071,-38.19892,METRO BUS
144.319,-38.1935,METRO BUS
145.17364,-37.81278,METRO BUS
144.31984,-38.18967,METRO BUS
144.31633,-38.18844,METRO BUS
144.31591,-38.18587,METRO BUS
144.32983,-38.18704,METRO BUS
144.33256,-38.18452,METRO BUS
144.33411,-38.18299,METRO BUS
145.3031,-38.02679,METRO BUS
145.29632,-38.03098,METRO BUS
144.3452,-38.18022,METRO BUS
144.34482,-38.178,METRO BUS
144.34501,-38.17799,METRO BUS
144.34597,-38.17612,METRO BUS
144.3484,-38.17608,METRO BUS
144.34852,-38.17803,METRO BUS
144.34811,-38.18021,METRO BUS
144.34795,-38.18036,METRO BUS
145.29486,-38.02956,METRO BUS
