venue_category_group,Latitude,Longitude,metro_regional_label,sa2_code_2021,nearest_stop_distance_m,distance_band,distance_band_order,access_class,late_night_flag
General and late-night general,-37.24891,145.95901,Regional,204011054,5738.9,800m+,4,low_access_800m_plus,False
General and late-night general,-37.76852,144.96209,Metro,206011496,39.4,0-200m,1,high_access_0_400m,True
General and late-night general,-38.03859,145.1083,Metro,208031189,86.5,0-200m,1,high_access_0_400m,False
General and late-night general,-37.98277,145.06503,Metro,208031190,54.2,0-200m,1,high_access_0_400m,False
General and late-night general,-37.8268,145.05711,Metro,207011152,93.5,0-200m,1,high_access_0_400m,True
General and late-night general,-37.78072,144.99653,Metro,206021500,30.9,0-200m,1,high_access_0_400m,True
General and late-night general,-37.81909,145.00211,Metro,206071517,91.4,0-200m,1,high_access_0_400m,False
General and late-night general,-38.23302,143.1471,Regional,217031471,45.9,0-200m,1,high_access_0_400m,True
General and late-night general,-37.77791,145.01808,Metro,206021110,136.1,0-200m,1,high_access_0_400m,True
General and late-night general,-38.00506,145.2671,Metro,212021297,116.1,0-200m,1,high_access_0_400m,False
General and late-night general,-37.72902,144.98426,Metro,209021429,34.5,0-200m,1,high_access_0_400m,False
General and late-night general,-36.76292,144.28252,Regional,202011018,130.7,0-200m,1,high_access_0_400m,True
General and late-night general,-37.75908,144.92605,Metro,206031116,97.2,0-200m,1,high_access_0_400m,False
General and late-night general,-37.75908,144.92605,Metro,206031116,97.2,0-200m,1,high_access_0_400m,False
General and late-night general,-37.82023,144.96652,Metro,206041508,191.7,0-200m,1,high_access_0_400m,True
General and late-night general,-37.82023,144.96652,Metro,206041508,191.7,0-200m,1,high_access_0_400m,True
General and late-night general,-37.82176,144.9666,Metro,206041509,223.1,200-400m,2,high_access_0_400m,True
General and late-night general,-38.39548,142.62827,Regional,217041480,28.3,0-200m,1,high_access_0_400m,False
General and late-night general,-37.8236,145.0979,Metro,207011155,98.4,0-200m,1,high_access_0_400m,False
General and late-night general,-37.76254,144.96272,Metro,206011495,79.6,0-200m,1,high_access_0_400m,False
General and late-night general,-37.81476,144.95944,Metro,206041505,82.0,0-200m,1,high_access_0_400m,False
General and late-night general,-38.05342,145.15345,Metro,212041566,959.2,800m+,4,low_access_800m_plus,False
General and late-night general,-37.81894,145.00089,Metro,206071517,56.1,0-200m,1,high_access_0_400m,False
General and late-night general,-37.79606,144.97866,Metro,206071142,63.8,0-200m,1,high_access_0_400m,True
General and late-night general,-37.80482,145.03582,Metro,207011522,32.4,0-200m,1,high_access_0_400m,True
General and late-night general,-37.9087,145.3565,Metro,211051274,146.1,0-200m,1,high_access_0_400m,True
General and late-night general,-37.80937,144.96799,Metro,206041503,131.4,0-200m,1,high_access_0_400m,False
General and late-night general,-36.56054,146.72302,Regional,204031071,240.9,200-400m,2,high_access_0_400m,False
General and late-night general,-36.56054,146.72302,Regional,204031071,240.9,200-400m,2,high_access_0_400m,False
General and late-night general,-37.78811,144.99125,Metro,206071143,40.7,0-200m,1,high_access_0_400m,False
General and late-night general,-37.90431,144.65641,Metro,213051368,144.1,0-200m,1,high_access_0_400m,True
General and late-night general,-37.84828,145.00332,Metro,206061136,16.4,0-200m,1,high_access_0_400m,False
General and late-night general,-38.03897,145.10851,Metro,208031189,119.4,0-200m,1,high_access_0_400m,False
General and late-night general,-37.87745,145.05912,Metro,208041195,47.4,0-200m,1,high_access_0_400m,False
General and late-night general,-36.14224,141.98746,Regional,215011390,97.0,0-200m,1,high_access_0_400m,True
General and late-night general,-37.81877,144.96214,Metro,206041505,47.9,0-200m,1,high_access_0_400m,True
General and late-night general,-37.81862,144.94877,Metro,206041118,259.2,200-400m,2,high_access_0_400m,True
General and late-night general,-37.82023,144.95557,Metro,206041505,90.4,0-200m,1,high_access_0_400m,True
General and late-night general,-37.79722,144.9861,Metro,206071141,167.7,0-200m,1,high_access_0_400m,False
General and late-night general,-37.80542,144.94996,Metro,206041510,65.3,0-200m,1,high_access_0_400m,False
General and late-night general,-37.77291,144.99845,Metro,206021499,119.3,0-200m,1,high_access_0_400m,True
General and late-night general,-37.81741,144.89061,Metro,213031352,163.1,0-200m,1,high_access_0_400m,False
General and late-night general,-37.81807,144.9584,Metro,206041505,92.9,0-200m,1,high_access_0_400m,False
General and late-night general,-37.81791,144.96025,Metro,206041505,84.2,0-200m,1,high_access_0_400m,True
General and late-night general,-37.14131,142.51964,Regional,215011392,121.1,0-200m,1,high_access_0_400m,False
General and late-night general,-37.60725,143.83983,Regional,201011484,20.7,0-200m,1,high_access_0_400m,True
General and late-night general,-38.14791,144.35851,Regional,203021039,182.9,0-200m,1,high_access_0_400m,False
General and late-night general,-38.14488,145.12169,Metro,214011371,65.3,0-200m,1,high_access_0_400m,True
General and late-night general,-37.71717,145.00946,Metro,209021525,36.2,0-200m,1,high_access_0_400m,True
General and late-night general,-37.65734,145.50917,Metro,211051276,175.5,0-200m,1,high_access_0_400m,False
General and late-night general,-38.36423,142.45894,Regional,217041480,28.2,0-200m,1,high_access_0_400m,True
General and late-night general,-37.75331,145.0017,Metro,206021112,114.1,0-200m,1,high_access_0_400m,False
General and late-night general,-37.76508,144.92136,Metro,206031116,226.4,200-400m,2,high_access_0_400m,True
General and late-night general,-38.14199,144.30985,Regional,203021040,1052.8,800m+,4,low_access_800m_plus,True
General and late-night general,-37.8259,145.00152,Metro,206071517,96.6,0-200m,1,high_access_0_400m,True
General and late-night general,-37.81348,144.97093,Metro,206041503,106.8,0-200m,1,high_access_0_400m,True
General and late-night general,-37.81687,144.89138,Metro,213031352,186.5,0-200m,1,high_access_0_400m,True
General and late-night general,-36.41965,145.39164,Regional,216031593,197.7,0-200m,1,high_access_0_400m,True
General and late-night general,-37.38865,144.32228,Regional,201021011,147.4,0-200m,1,high_access_0_400m,False
General and late-night general,-37.38865,144.32228,Regional,201021011,147.4,0-200m,1,high_access_0_400m,False
General and late-night general,-37.92051,145.13958,Metro,212051567,18.2,0-200m,1,high_access_0_400m,True
General and late-night general,-37.80804,144.9825,Metro,206071142,128.9,0-200m,1,high_access_0_400m,False
General and late-night general,-37.56339,143.86478,Regional,201011002,179.0,0-200m,1,high_access_0_400m,False
General and late-night general,-37.72865,145.00543,Metro,209021526,59.9,0-200m,1,high_access_0_400m,False
General and late-night general,-37.76876,144.92566,Metro,206031116,225.2,200-400m,2,high_access_0_400m,True
General and late-night general,-38.7592,143.67056,Regional,217031476,532.7,400-800m,3,moderate_access_400_800m,False
General and late-night general,-36.98213,147.14201,Regional,204031069,51.6,0-200m,1,high_access_0_400m,True
General and late-night general,-37.86818,144.99016,Metro,206051513,10.4,0-200m,1,high_access_0_400m,False
General and late-night general,-37.87036,144.98042,Metro,206051514,66.5,0-200m,1,high_access_0_400m,False
General and late-night general,-37.81338,144.97035,Metro,206041503,123.9,0-200m,1,high_access_0_400m,False
General and late-night general,-36.44931,146.432,Regional,204021067,38.6,0-200m,1,high_access_0_400m,False
General and late-night general,-37.78495,144.98222,Metro,206071143,61.6,0-200m,1,high_access_0_400m,False
General and late-night general,-38.38375,142.23794,Regional,217041478,110.8,0-200m,1,high_access_0_400m,True
General and late-night general,-38.38375,142.23794,Regional,217041478,110.8,0-200m,1,high_access_0_400m,True
General and late-night general,-36.00272,146.03945,Regional,216021414,4105.0,800m+,4,low_access_800m_plus,False
General and late-night general,-36.00272,146.03945,Regional,216021414,4105.0,800m+,4,low_access_800m_plus,False
General and late-night general,-36.75093,145.57041,Regional,204011055,307.4,200-400m,2,high_access_0_400m,False
General and late-night general,-36.75093,145.57041,Regional,204011055,307.4,200-400m,2,high_access_0_400m,False
General and late-night general,-36.15267,147.4937,Regional,204031072,21447.2,800m+,4,low_access_800m_plus,False
General and late-night general,-37.83161,144.95591,Metro,206051512,185.5,0-200m,1,high_access_0_400m,True
General and late-night general,-36.86111,144.21907,Regional,202021026,6213.7,800m+,4,low_access_800m_plus,True
General and late-night general,-37.84261,145.06929,Metro,207011149,40.3,0-200m,1,high_access_0_400m,False
General and late-night general,-37.81236,144.96124,Metro,206041504,64.2,0-200m,1,high_access_0_400m,True
General and late-night general,-37.81648,145.22635,Metro,211031266,181.1,0-200m,1,high_access_0_400m,True
General and late-night general,-36.78502,145.15432,Regional,204011058,245.3,200-400m,2,high_access_0_400m,False
General and late-night general,-38.13041,144.33154,Regional,203021040,36.4,0-200m,1,high_access_0_400m,False
General and late-night general,-37.81348,144.97093,Metro,206041503,106.8,0-200m,1,high_access_0_400m,False
General and late-night general,-37.79977,144.99407,Metro,206071139,15.7,0-200m,1,high_access_0_400m,False
General and late-night general,-37.81538,144.96268,Metro,206041505,110.3,0-200m,1,high_access_0_400m,True
General and late-night general,-37.59995,144.22685,Regional,201021009,598.7,400-800m,3,moderate_access_400_800m,False
General and late-night general,-37.89012,145.06628,Metro,208021176,27.7,0-200m,1,high_access_0_400m,False
General and late-night general,-37.81672,144.89005,Metro,213031352,48.3,0-200m,1,high_access_0_400m,False
General and late-night general,-37.06639,144.21957,Regional,202021027,274.2,200-400m,2,high_access_0_400m,True
General and late-night general,-37.77484,144.91587,Metro,206031113,152.1,0-200m,1,high_access_0_400m,False
General and late-night general,-37.65704,145.50898,Metro,211051276,203.4,200-400m,2,high_access_0_400m,False
General and late-night general,-37.75643,144.92808,Metro,206031502,56.4,0-200m,1,high_access_0_400m,False
General and late-night general,-37.82526,144.95157,Metro,206041508,410.0,400-800m,3,moderate_access_400_800m,True
General and late-night general,-38.05163,145.38434,Metro,212011546,399.8,200-400m,2,high_access_0_400m,True
General and late-night general,-37.75891,145.02132,Metro,206021112,52.4,0-200m,1,high_access_0_400m,False
General and late-night general,-37.21175,145.42222,Regional,204011062,213.0,200-400m,2,high_access_0_400m,False
General and late-night general,-37.81011,144.96715,Metro,206041503,106.3,0-200m,1,high_access_0_400m,False
General and late-night general,-37.82029,144.9507,Metro,206041118,39.3,0-200m,1,high_access_0_400m,False
General and late-night general,-37.82431,144.95685,Metro,206041508,118.4,0-200m,1,high_access_0_400m,True
General and late-night general,-38.29928,141.6203,Regional,217011420,4502.6,800m+,4,low_access_800m_plus,False
General and late-night general,-37.02429,145.13702,Regional,204011059,92.1,0-200m,1,high_access_0_400m,False
General and late-night general,-37.90418,145.03986,Metro,208021182,17.3,0-200m,1,high_access_0_400m,True
General and late-night general,-37.77807,145.01848,Metro,206021110,129.3,0-200m,1,high_access_0_400m,True
General and late-night general,-37.73128,144.9387,Metro,210031538,45.7,0-200m,1,high_access_0_400m,False
General and late-night general,-37.6371,145.19514,Metro,209031210,228.3,200-400m,2,high_access_0_400m,False
General and late-night general,-37.7503,145.01608,Metro,209021428,90.0,0-200m,1,high_access_0_400m,False
General and late-night general,-38.19713,146.53705,Regional,205041493,224.3,200-400m,2,high_access_0_400m,False
General and late-night general,-38.14792,144.36575,Regional,203021039,422.3,400-800m,3,moderate_access_400_800m,False
General and late-night general,-37.81394,144.96761,Metro,206041503,166.4,0-200m,1,high_access_0_400m,True
General and late-night general,-37.56053,143.85679,Regional,201011002,158.6,0-200m,1,high_access_0_400m,True
General and late-night general,-37.79799,144.97675,Metro,206071142,158.8,0-200m,1,high_access_0_400m,False
General and late-night general,-38.16167,145.93082,Regional,205011079,191.4,0-200m,1,high_access_0_400m,False
General and late-night general,-37.76729,144.98065,Metro,206011106,60.3,0-200m,1,high_access_0_400m,False
General and late-night general,-37.83957,144.99483,Metro,206061516,72.0,0-200m,1,high_access_0_400m,True
General and late-night general,-37.89877,145.22993,Metro,211011254,212.1,200-400m,2,high_access_0_400m,False
General and late-night general,-37.77488,144.99806,Metro,206021499,23.6,0-200m,1,high_access_0_400m,False
General and late-night general,-37.81015,144.95714,Metro,206041504,101.4,0-200m,1,high_access_0_400m,False
General and late-night general,-37.81669,144.96058,Metro,206041505,79.9,0-200m,1,high_access_0_400m,False
General and late-night general,-37.84141,145.01027,Metro,206061138,43.3,0-200m,1,high_access_0_400m,False
General and late-night general,-36.05403,146.45932,Regional,204021065,81.9,0-200m,1,high_access_0_400m,False
General and late-night general,-37.81938,144.95772,Metro,206041505,116.8,0-200m,1,high_access_0_400m,True
General and late-night general,-36.7613,144.28155,Regional,202011018,135.3,0-200m,1,high_access_0_400m,False
General and late-night general,-37.81082,144.9715,Metro,206041503,132.8,0-200m,1,high_access_0_400m,True
